date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:07:13	177/177	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2016%20May%202016%2012:07:15%20GMT	http://coderthemes.com/adminto_1.2/menu_2/plugins/	C:/My%20Web%20Sites/template%20kaya%20vedpanel/coderthemes.com/adminto_1.2/menu_2/plugins/index.html	(from http://coderthemes.com/adminto_1.2/menu_2/assets/plugins/tinymce/tinymce.min.js)
19:07:14	1849/1849	---M--	200	added ('OK')	image/gif	etag:%2257163cae-739%22	http://coderthemes.com/adminto_1.2/menu_2/assets/plugins/x-editable/dist/bootstrap3-editable/img/loading.gif	C:/My%20Web%20Sites/template%20kaya%20vedpanel/coderthemes.com/adminto_1.2/menu_2/assets/plugins/x-editable/dist/bootstrap3-editable/img/loading.gif	(from http://coderthemes.com/adminto_1.2/menu_2/assets/plugins/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css)
19:07:14	509/509	---M--	200	added ('OK')	image/png	etag:%2257163cae-1fd%22	http://coderthemes.com/adminto_1.2/menu_2/assets/plugins/x-editable/dist/bootstrap3-editable/img/clear.png	C:/My%20Web%20Sites/template%20kaya%20vedpanel/coderthemes.com/adminto_1.2/menu_2/assets/plugins/x-editable/dist/bootstrap3-editable/img/clear.png	(from http://coderthemes.com/adminto_1.2/menu_2/assets/plugins/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css)
19:07:14	177/177	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2016%20May%202016%2012:07:16%20GMT	http://coderthemes.com/adminto_1.2/menu_2/zlib/deflate.js	C:/My%20Web%20Sites/template%20kaya%20vedpanel/coderthemes.com/adminto_1.2/menu_2/zlib/deflate.js	(from http://coderthemes.com/adminto_1.2/menu_2/assets/plugins/datatables/jszip.min.js)
19:07:15	177/177	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2016%20May%202016%2012:07:16%20GMT	http://coderthemes.com/adminto_1.2/menu_2/zlib/inflate.js	C:/My%20Web%20Sites/template%20kaya%20vedpanel/coderthemes.com/adminto_1.2/menu_2/zlib/inflate.js	(from http://coderthemes.com/adminto_1.2/menu_2/assets/plugins/datatables/jszip.min.js)
19:07:16	177/177	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2016%20May%202016%2012:07:17%20GMT	http://coderthemes.com/adminto_1.2/menu_2/[Content_Types].xml	C:/My%20Web%20Sites/template%20kaya%20vedpanel/coderthemes.com/adminto_1.2/menu_2/[Content_Types].xml	(from http://coderthemes.com/adminto_1.2/menu_2/assets/plugins/datatables/buttons.html5.min.js)
19:07:16	177/177	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2016%20May%202016%2012:07:18%20GMT	http://coderthemes.com/adminto_1.2/menu_2/workbook.xml	C:/My%20Web%20Sites/template%20kaya%20vedpanel/coderthemes.com/adminto_1.2/menu_2/workbook.xml	(from http://coderthemes.com/adminto_1.2/menu_2/assets/plugins/datatables/buttons.html5.min.js)
19:07:16	177/177	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2016%20May%202016%2012:07:18%20GMT	http://coderthemes.com/adminto_1.2/menu_2/sheet1.xml	C:/My%20Web%20Sites/template%20kaya%20vedpanel/coderthemes.com/adminto_1.2/menu_2/sheet1.xml	(from http://coderthemes.com/adminto_1.2/menu_2/assets/plugins/datatables/buttons.html5.min.js)
19:07:16	177/177	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2016%20May%202016%2012:07:18%20GMT	http://coderthemes.com/adminto_1.2/menu_2/buttons.pdf	C:/My%20Web%20Sites/template%20kaya%20vedpanel/coderthemes.com/adminto_1.2/menu_2/buttons.pdf	(from http://coderthemes.com/adminto_1.2/menu_2/assets/plugins/datatables/buttons.html5.min.js)
19:07:18	5405/5405	---M--	200	added ('OK')	image/png	etag:%2257163cad-151d%22	http://coderthemes.com/adminto_1.2/menu_2/assets/plugins/hopscotch/img/sprite-green.png	C:/My%20Web%20Sites/template%20kaya%20vedpanel/coderthemes.com/adminto_1.2/menu_2/assets/plugins/hopscotch/img/sprite-green.png	(from http://coderthemes.com/adminto_1.2/menu_2/assets/plugins/hopscotch/css/hopscotch.min.css)
19:07:18	177/177	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2016%20May%202016%2012:07:20%20GMT	http://coderthemes.com/adminto_1.2/menu_2/clipboard.png	C:/My%20Web%20Sites/template%20kaya%20vedpanel/coderthemes.com/adminto_1.2/menu_2/clipboard.png	(from http://coderthemes.com/adminto_1.2/menu_2/assets/plugins/summernote/dist/summernote.min.js)
19:07:19	177/177	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2016%20May%202016%2012:07:20%20GMT	http://coderthemes.com/adminto_1.2/menu_2/image/	C:/My%20Web%20Sites/template%20kaya%20vedpanel/coderthemes.com/adminto_1.2/menu_2/image/index.html	(from http://coderthemes.com/adminto_1.2/menu_2/assets/plugins/summernote/dist/summernote.min.js)
